X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,Y
0.11505113,0.163136493,0.149429033,0.850560534,0.744246547,0.431505202,0.816532313,0.973613365,0.266401337,0.17832328,0.85405832,0.099709816,0.63941812,0.139994986,0.398160896,0.586564689,0.257263551,0.094702137,0.821352508,0.083049077,0.721246215,0.034084605,0.646132499,0.756291099,0.677386484,0.60376882,0.587893067,0.386996197,0.956771879,0.700869604,0.122754519,0.914811063,0.190346333,0.658900572,0.210766783,0.898347232,0.267223945,0.434389573,0.994261584,0.511395806,0.443148323,0.866456909,0.93748162,0.700884383,0.120210165,1
0.632778885,0.54281722,0.989853531,0.426217383,0.470659672,0.053908613,0.56922492,0.410213353,0.102746512,0.298230007,0.8474448,0.074864236,0.518134957,0.12913712,0.827458057,0.148544873,0.073015056,0.332623715,0.319017416,0.442177571,0.549471885,0.063546583,0.072195376,0.165142892,0.806137239,0.435508536,0.593992841,0.858712362,0.372264963,0.980889401,0.559665647,0.448720118,0.431046458,0.668840129,0.974348442,0.354947965,0.313535294,0.588990179,0.003232306,0.16366317,0.951718361,0.85041291,0.854632812,0.816149684,0.859747621,1
0.56696836,0.985615733,0.429036856,0.843782934,0.494338602,0.359874827,0.045458543,0.22345887,0.427199419,0.905732332,0.521000872,0.604527193,0.002787418,0.615752528,0.144688418,0.805437459,0.147332671,0.070978366,0.417776109,0.785004494,0.92492978,0.404406954,0.346822547,0.032034348,0.054711658,0.934261397,0.81125978,0.504990782,0.980161206,0.366912838,0.974832985,0.806026038,0.359885611,0.821950871,0.73188844,0.51664709,0.863488942,0.048578912,0.647956144,0.198824134,0.733229651,0.766992623,0.673292533,0.902660619,0.077198835,1
0.810183702,0.292560821,0.475320173,0.676135365,0.229516683,0.984087434,0.20675764,0.358240252,0.504442798,0.786920071,0.881426849,0.402359555,0.118130812,0.278328543,0.177983954,0.073712656,0.188134169,0.453046553,0.473195073,0.814019527,0.97544097,0.946406282,0.476025611,0.252396387,0.77632082,0.597993665,0.349790484,0.316648723,0.380890874,0.932348303,0.967899311,0.718860949,0.493778539,0.341192243,0.044577547,0.291869446,0.698111,0.465313001,0.383236049,0.844624205,0.295574237,0.707576755,0.510289704,0.417727931,0.482425894,1
0.231042421,0.19581248,0.850154978,0.978454345,0.788759825,0.963915707,0.837273222,0.465136973,0.59758596,0.096200323,0.68355135,0.574101982,0.667363973,0.724767432,0.11137195,0.105389611,0.513577867,0.404483894,0.288895651,0.575767451,0.213387815,0.627079669,0.028501184,0.854891679,0.110052702,0.866838573,0.14973416,0.327305123,0.288885754,0.104835685,0.31876052,0.260928376,0.681447581,0.889919376,0.055821886,0.831233798,0.816577812,0.601961215,0.795105079,0.902800236,0.249514016,0.71995055,0.893392547,0.606328708,0.978475203,1
0.541646414,0.977628572,0.101380918,0.784555492,0.828286049,0.359779755,0.313173904,0.574105605,0.864476618,0.213062055,0.566252778,0.173523267,0.488266542,0.972505478,0.712386089,0.580056377,0.55943309,0.883639246,0.736326654,0.083742905,0.486164304,0.58893862,0.728847221,0.199762698,0.932609039,0.226103462,0.383018868,0.988923769,0.313803615,0.313288051,0.207733385,0.626855847,0.412609362,0.797229275,0.630998013,0.555919748,0.1857106,0.250078872,0.891084743,0.009494582,0.62439211,0.543556906,0.122443767,0.070712165,0.524079708,1
0.085188458,0.427033269,0.228480738,0.899962553,0.787925239,0.144281734,0.08482688,0.287853694,0.001486684,0.518773003,0.999938099,0.731288943,0.586650489,0.611862686,0.598376395,0.069336667,0.102513046,0.399364085,0.325111424,0.132599973,0.14040102,0.648634125,0.72399742,0.30164162,0.071192589,0.532464248,0.803580803,0.694392586,0.198884829,0.778943977,0.081172151,0.720130568,0.252573946,0.198096922,0.267959862,0.847978969,0.148432296,0.980765151,0.219303224,0.564300142,0.914628059,0.182691966,0.663082993,0.877254535,0.069884512,1
0.796917808,0.086555681,0.007303985,0.035749541,0.557804232,0.365137753,0.731837657,0.207705632,0.853291744,0.858457786,0.476846122,0.79879552,0.567939334,0.52474922,0.908597736,0.90482841,0.512491168,0.408444847,0.614949196,0.889686768,0.246409332,0.981038541,0.187775713,0.318081131,0.91681919,0.19986906,0.735399825,0.382315279,0.860194696,0.503240791,0.454891074,0.08147269,0.712909598,0.450348401,0.715116168,0.526127602,0.77272287,0.597649464,0.510336946,0.042778411,0.208284475,0.532931681,0.378884683,0.396542088,0.577440629,1
0.9257679,0.39548191,0.792285723,0.46849598,0.512737713,0.285804602,0.672896297,0.594911363,0.103935663,0.119101574,0.870018508,0.239706731,0.344397186,0.207588947,0.761994867,0.901723214,0.213814704,0.675264176,0.043406288,0.863038855,0.872249454,0.766222611,0.954471066,0.001064596,0.51043443,0.979141751,0.407513096,0.751295129,0.132134516,0.181698452,0.426124245,0.872433721,0.300329203,0.798741352,0.403579959,0.853045244,0.215226447,0.724027117,0.448655623,0.622335556,0.209838922,0.137715242,0.878911594,0.757376623,0.694510897,1
0.971117997,0.121287388,0.059008617,0.206927506,0.589486424,0.464841083,0.426444832,0.014446654,0.167076785,0.619051648,0.006131366,0.79021353,0.93022245,0.16564213,0.384389852,0.853887528,0.092183535,0.931047855,0.045492259,0.945409789,0.536923981,0.310244172,0.283811639,0.435736453,0.268937487,0.63469638,0.741128824,0.815528608,0.213905958,0.920917711,0.69742333,0.052793911,0.044909653,0.420064566,0.245080728,0.52690232,0.820720922,0.496437169,0.498699441,0.539119393,0.618791599,0.250341021,0.15073003,0.618468606,0.125274615,1
0.040125112,0.860787595,0.050908722,0.189568268,0.459730374,0.78213268,0.715496091,0.959763854,0.539181261,0.568143726,0.029923026,0.088765526,0.122172938,0.071800054,0.57954196,0.598760313,0.856696888,0.184200807,0.014742812,0.624212768,0.434553311,0.193449037,0.971736107,0.609498511,0.754952111,0.25942165,0.508960017,0.43732256,0.832769652,0.748346459,0.615413596,0.981547763,0.187559986,0.786074561,0.667861255,0.153373277,0.549434161,0.038204244,0.862497987,0.001156812,0.625112531,0.426227943,0.63631886,0.977357673,0.746993852,0
0.735178727,0.48676088,0.18050463,0.300914564,0.655740451,0.198068972,0.97827426,0.879656226,0.630095432,0.52427896,0.416137847,0.43407162,0.871366509,0.222571879,0.259368728,0.817585903,0.143883952,0.947940871,0.834481274,0.488142477,0.065363007,0.20830776,0.93885855,0.989377143,0.628750751,0.913838102,0.883285507,0.758249568,0.259491042,0.453249689,0.040318336,0.740354696,0.487698955,0.801642361,0.502593033,0.025461168,0.717644839,0.496910931,0.418861377,0.158189191,0.222879739,0.70002121,0.172156365,0.033883598,0.272682912,1
0.400243993,0.34591947,0.407318904,0.867213412,0.680286525,0.563328916,0.946381571,0.927868455,0.129373019,0.482031972,0.958118548,0.982007263,0.641494548,0.001375582,0.413547771,0.282262581,0.554111463,0.292135525,0.736034496,0.438651108,0.091095583,0.374572494,0.476303909,0.689104573,0.782389938,0.94964529,0.233745662,0.723641636,0.267848336,0.292733755,0.60962923,0.842703635,0.365813468,0.824085895,0.45589497,0.015490812,0.933416891,0.658021811,0.286270169,0.636174888,0.850380887,0.641769625,0.913651842,0.682956177,0.974465048,1
0.599115381,0.397989921,0.141936753,0.126853268,0.499229407,0.057692145,0.548462821,0.967621427,0.6415318,0.750391395,0.867134163,0.554370214,0.091543951,0.182970411,0.466642317,0.06998324,0.866190876,0.06426481,0.696611193,0.430304834,0.538573063,0.765764379,0.427397212,0.405447628,0.150348542,0.455457492,0.215913899,0.026610961,0.879573585,0.137302757,0.659742488,0.723591705,0.681498355,0.208266787,0.327735716,0.248632483,0.100843825,0.129396087,0.365866184,0.043192706,0.456587549,0.510799332,0.32142536,0.57364242,0.484754647,0
0.805294247,0.564988555,0.859451936,0.966792091,0.884845301,0.686392149,0.610389241,0.777890176,0.169997024,0.051423575,0.441739258,0.958247685,0.178367027,0.279837922,0.225263465,0.683395892,0.934569627,0.76359238,0.738797927,0.704313538,0.085547117,0.509715168,0.787194696,0.096703615,0.583180981,0.734790459,0.627983404,0.968496264,0.661285827,0.44105901,0.059666348,0.969675714,0.057424511,0.166765272,0.982311645,0.502984259,0.617865359,0.134413755,0.808051079,0.532974137,0.078675429,0.511268722,0.135419468,0.47671366,0.209740053,1
0.66814224,0.700628688,0.403729408,0.294836304,0.084927496,0.583533139,0.284435103,0.59409369,0.801830867,0.72766894,0.012455129,0.955391927,0.995659178,0.151299055,0.44379923,0.501590788,0.160561357,0.834404367,0.747694403,0.390512718,0.984206764,0.811256844,0.00189624,0.4232085,0.822913369,0.425699421,0.819641283,0.517424736,0.247473387,0.821382159,0.648279741,0.47690062,0.894722116,0.029383825,0.193363844,0.620585986,0.624278845,0.855782672,0.929712245,0.281540538,0.337937831,0.271996038,0.551870445,0.154945117,0.246923951,1
0.250477063,0.887573907,0.16700512,0.243497744,0.196374767,0.250890435,0.994238717,0.260260785,0.6565734,0.10791012,0.54979076,0.807470918,0.645922302,0.318218667,0.152337412,0.479845266,0.923114922,0.796344263,0.472010798,0.539923333,0.179594185,0.525805964,0.489353937,0.087636782,0.921885395,0.7819182,0.375891077,0.605122586,0.715177324,0.915528043,0.854295396,0.709756141,0.526168602,0.886776875,0.334982679,0.407328905,0.037336805,0.308511664,0.028677486,0.889815396,0.894340386,0.00235514,0.85816394,0.80116366,0.459250999,1
0.432653451,0.241566684,0.468137038,0.349444702,0.988230587,0.700670104,0.266068155,0.798798216,0.754531049,0.429108246,0.486795889,0.111278359,0.929144777,0.436441871,0.995010555,0.556945493,0.470028898,0.265616818,0.380951524,0.057713728,0.776717566,0.760586481,0.701296082,0.269118389,0.633041102,0.581466224,0.672895916,0.632304896,0.311010656,0.893108831,0.143651281,0.832966504,0.480945597,0.395774172,0.920298275,0.77487278,0.005529181,0.186523292,0.318792435,0.222756547,0.026251636,0.782510998,0.193922478,0.524327794,0.490727591,1
0.848348622,0.822473427,0.51188674,0.744641572,0.253877991,0.519271877,0.524414774,0.157269287,0.074166338,0.822062666,0.03150294,0.2437451,0.916947662,0.447497873,0.141105125,0.154892584,0.340260621,0.505059891,0.751176906,0.353448641,0.856144969,0.558274018,0.897145726,0.110726253,0.06213971,0.16802586,0.479770705,0.727155803,0.839480951,0.572885422,0.135452434,0.453132977,0.961605266,0.608952447,0.271452725,0.16145612,0.724473283,0.10726453,0.317542896,0.467761473,0.097727407,0.353212339,0.599559764,0.251043604,0.61650501,0
0.547585057,0.270557092,0.545316621,0.690650829,0.122554396,0.83609745,0.762132775,0.304792406,0.761567649,0.764839423,0.955574293,0.030844109,0.845308705,0.718508274,0.51054254,0.71573579,0.812611944,0.061743488,0.368857819,0.238256311,0.063166287,0.642172992,0.527013834,0.971488663,0.030506677,0.484763354,0.450392621,0.904277192,0.151982457,0.922938134,0.840118534,0.792683894,0.025676988,0.661936158,0.468002087,0.280414399,0.492641328,0.221041356,0.679284572,0.926423232,0.256640792,0.690824097,0.452832492,0.066860361,0.783560628,1
0.075002477,0.259640623,0.441858631,0.437575386,0.118975256,0.271207316,0.047532074,0.948866589,0.543274002,0.804657115,0.386407113,0.655219023,0.046703957,0.690616753,0.80460308,0.862751557,0.902255913,0.442016693,0.956062362,0.036756547,0.7498513,0.137888529,0.853382742,0.392869244,0.367466603,0.607774808,0.302395993,0.141231228,0.226668521,0.129402056,0.114977069,0.355684746,0.692662705,0.821766172,0.576068773,0.740889118,0.986023496,0.289545605,0.04970018,0.388203137,0.533694061,0.362636268,0.055520425,0.04678552,0.832718889,1
0.000784946,0.553509354,0.040042697,0.974555657,0.602162704,0.7549725,0.518192767,0.404811635,0.725403909,0.092377142,0.390395365,0.665405604,0.505740759,0.724209892,0.335586677,0.027878546,0.913734785,0.672983564,0.648874357,0.632159672,0.006690889,0.632344605,0.132860882,0.213560716,0.752307368,0.423504469,0.563040532,0.20622682,0.935653957,0.607490694,0.856013576,0.025180589,0.798723856,0.620384938,0.584472624,0.440350256,0.901300432,0.618210389,0.972417667,0.820208318,0.919175267,0.771914002,0.358137458,0.329075049,0.066169481,1
0.903000956,0.036161396,0.783420758,0.579808585,0.247360581,0.677682538,0.971249851,0.034711996,0.684333083,0.057790287,0.716643589,0.986097198,0.307028672,0.965434879,0.411065315,0.600727277,0.05608458,0.065008925,0.33873461,0.591360814,0.365058751,0.599557105,0.317049262,0.186373795,0.932896399,0.511288169,0.690485572,0.877112715,0.256127969,0.232257892,0.703402699,0.31877739,0.953741674,0.926549068,0.961680523,0.746849912,0.716536228,0.722447168,0.551962204,0.950324126,0.323232716,0.9429913,0.138592826,0.659333824,0.187147292,0
0.896739233,0.760877514,0.279732415,0.753081785,0.493158636,0.438635906,0.899149871,0.75770973,0.520733242,0.824614021,0.466427718,0.974185597,0.153217422,0.022890723,0.597599385,0.085489239,0.734257983,0.013218647,0.719623484,0.739490248,0.439558016,0.615808037,0.506913778,0.349013318,0.608397169,0.813570602,0.544862699,0.476834682,0.770579241,0.680722502,0.379161769,0.439446579,0.942578463,0.385450026,0.708240747,0.487071736,0.453858184,0.984606681,0.177243551,0.157624743,0.293875646,0.014778825,0.934870732,0.325191293,0.014548179,0
0.793595667,0.280400352,0.662119418,0.861730489,0.250207982,0.568474573,0.834148474,0.830738451,0.347367798,0.842759081,0.678042122,0.390186262,0.697286419,0.118253607,0.069880304,0.412470208,0.666160212,0.908252837,0.930519848,0.664167183,0.461020439,0.751180747,0.125324612,0.268125763,0.101633568,0.357574297,0.606882573,0.399381112,0.261081596,0.07748624,0.377066281,0.301295721,0.583441448,0.245009672,0.579761095,0.409785224,0.460332949,0.462823738,0.925383497,0.47657381,0.775907529,0.674999024,0.044865619,0.960455695,0.366353492,0
0.89960689,0.548023953,0.48636283,0.799689447,0.64748537,0.951761747,0.666572679,0.664472204,0.229126565,0.97813417,0.635197627,0.265706168,0.47952137,0.169058808,0.176932352,0.190744566,0.371725757,0.306774951,0.820880399,0.313304339,0.838938497,0.410163755,0.066671942,0.298804695,0.073040322,0.034468098,0.578239051,0.635377795,0.657234972,0.048405748,0.067059559,0.949136499,0.098051379,0.991056772,0.576846215,0.900121059,0.207975913,0.563251848,0.290334756,0.563710293,0.067767347,0.046260065,0.274544215,0.947331256,0.717112094,0
0.695082371,0.493394827,0.406501572,0.818292325,0.030430514,0.506730982,0.311739421,0.895925994,0.752193986,0.659946763,0.449924296,0.213693664,0.288992839,0.487787736,0.103599421,0.774601512,0.415691524,0.227835477,0.06509442,0.805587848,0.442412882,0.673565969,0.367856805,0.543779866,0.291014704,0.177575392,0.674026454,0.71969355,0.45372474,0.979613767,0.169341654,0.353744149,0.263242429,0.690859999,0.853132855,0.65624278,0.178112784,0.39034205,0.642044325,0.070943654,0.738910633,0.230347755,0.677983902,0.546109453,0.055797072,1
0.352456538,0.073431503,0.452270983,0.055831814,0.164611642,0.534619528,0.928737018,0.396775668,0.155707784,0.260652156,0.150954488,0.229447152,0.018070403,0.865539347,0.828164779,0.332785715,0.566217949,0.371408707,0.086390442,0.324621421,0.74629319,0.001909688,0.510689706,0.250867414,0.154173609,0.826968003,0.12470013,0.20818577,0.646453536,0.757450528,0.963072143,0.794696247,0.756230001,0.163450079,0.597965957,0.744021223,0.28331911,0.217125478,0.190943671,0.275111426,0.114860642,0.566777694,0.108790015,0.630283226,0.614894049,0
0.088815607,0.395138766,0.803759613,0.243188766,0.29980308,0.539729657,0.716500205,0.096249773,0.209290014,0.829802829,0.258789681,0.008478318,0.049899021,0.793039496,0.381808149,0.137147107,0.649588504,0.51519647,0.488822429,0.66211466,0.189320028,0.934362675,0.914634544,0.231157409,0.772380126,0.005877302,0.405567638,0.958839664,0.769629724,0.799224072,0.544976693,0.04367323,0.862341256,0.800378923,0.447858184,0.604569007,0.325532863,0.724666376,0.89264117,0.251076114,0.029722707,0.276550892,0.809961952,0.9877311,0.899051811,1
0.027596966,0.47972874,0.234670274,0.32771732,0.039332089,0.741888331,0.128838503,0.80091841,0.430967373,0.626716367,0.742192202,0.942908229,0.837754778,0.66806252,0.803157262,0.218037359,0.664132194,0.066523206,0.977523858,0.310680251,0.160489113,0.7982036,0.602449311,0.136591193,0.972486759,0.890128175,0.68512969,0.312464339,0.733250003,0.724709635,0.862337442,0.060434044,0.555021012,0.578091981,0.542087926,0.510003915,0.073235257,0.226459174,0.773308993,0.45477732,0.557405122,0.552229006,0.013033806,0.058159238,0.771937669,1
0.950788592,0.590334858,0.392672557,0.699121091,0.261124702,0.75866579,0.231438376,0.578412016,0.982177809,0.040606752,0.27858483,0.374005833,0.056334443,0.795921623,0.085845301,0.769159208,0.952045896,0.43771131,0.937060702,0.073968032,0.495564268,0.341939146,0.420974849,0.132720782,0.331719995,0.968310322,0.52648576,0.219493377,0.094446538,0.239686666,0.742385657,0.25138989,0.026301465,0.97245107,0.655349999,0.27946295,0.069047074,0.212679754,0.310801711,0.30903922,0.143826654,0.030356114,0.296746208,0.6521279,0.339401948,0
0.370058671,0.048423313,0.385968158,0.555596336,0.570033348,0.29809862,0.506294935,0.256866149,0.644827174,0.625622226,0.190965761,0.002734315,0.947811417,0.042519178,0.9328992,0.818813534,0.905683721,0.775337053,0.684166923,0.655127511,0.930668158,0.49301073,0.252278532,0.245470808,0.540122534,0.357148361,0.895001996,0.061267231,0.81059212,0.563973137,0.22329534,0.76892311,0.73898142,0.13132696,0.081607582,0.788400041,0.466160432,0.81079103,0.978812649,0.253486739,0.91326549,0.731168561,0.541063613,0.070931112,0.852922041,1
0.709555853,0.756213818,0.204672597,0.380861234,0.34174909,0.222571723,0.934015249,0.026809019,0.195500323,0.327942403,0.091164438,0.69269082,0.222919891,0.165413253,0.358776453,0.137047759,0.221955826,0.344829557,0.638383086,0.269312096,0.736304726,0.907257254,0.086720823,0.236750786,0.152992357,0.734311347,0.987935832,0.248079723,0.478451982,0.101290531,0.416571341,0.233661146,0.68893029,0.352446955,0.565270142,0.785409683,0.467964161,0.441631928,0.363805961,0.698499831,0.165322967,0.03719543,0.746247387,0.768975321,0.625637171,0
0.228542222,0.821082197,0.638177679,0.575166097,0.341737374,0.910372592,0.314410508,0.753270689,0.344825478,0.173509497,0.570215441,0.778868759,0.875419253,0.701686832,0.827308802,0.862987217,0.404917749,0.217569249,0.523222459,0.168559847,0.853845854,0.907712824,0.149118747,0.643140948,0.371637283,0.504829233,0.462115068,0.46225912,0.395755989,0.11359153,0.166516406,0.859475048,0.448855868,0.959287455,0.680017265,0.023673468,0.0331823,0.2748137,0.03919326,0.673490107,0.172079601,0.852665892,0.936588468,0.472429418,0.897582642,1
0.261598878,0.503967536,0.005203485,0.390696068,0.566855413,0.320456993,0.979588843,0.258085211,0.546876973,0.908076823,0.289717606,0.587892033,0.051338273,0.28142332,0.676147054,0.336716083,0.089265507,0.462799836,0.863904603,0.139783259,0.648428829,0.045395301,0.873148318,0.009848737,0.28100458,0.219511231,0.012258376,0.021248791,0.484694727,0.740785272,0.757971699,0.691224635,0.138898544,0.455632962,0.577792158,0.617800353,0.676373582,0.184500169,0.007771564,0.458611084,0.560284211,0.341173126,0.758537385,0.951848961,0.391395268,1
0.919911384,0.28093427,0.170224497,0.848305175,0.06575002,0.625299119,0.32296227,0.106987102,0.59569486,0.2318693,0.296546985,0.346002186,0.629107616,0.467323336,0.643639966,0.800754749,0.144055869,0.091799333,0.403352302,0.886352238,0.074762069,0.799929312,0.866108778,0.19001631,0.097188203,0.495180198,0.352432071,0.333689832,0.781867739,0.108150519,0.646386009,0.031964574,0.044117069,0.89016626,0.907739026,0.577765032,0.432998174,0.248030612,0.16849158,0.17145212,0.345976408,0.421289904,0.878439087,0.777697418,0.741219626,1
0.271343269,0.755739944,0.862244055,0.975913931,0.562890792,0.286498328,0.761967639,0.597734794,0.040278085,0.438576484,0.734544956,0.527462038,0.746408337,0.318846055,0.480385922,0.399258099,0.49369168,0.09287981,0.596382629,0.648190152,0.713467016,0.444719389,0.443374593,0.044138249,0.338829681,0.702560638,0.518095969,0.542320846,0.515677025,0.160153904,0.496576033,0.373976807,0.953353951,0.501739336,0.940038463,0.740489544,0.132273802,0.624666263,0.118583633,0.106748061,0.272201494,0.002505893,0.328327529,0.757352207,0.404897874,1
0.996992272,0.550584934,0.720120186,0.565994441,0.652153543,0.305290635,0.438363871,0.865144216,0.88428845,0.198459623,0.464066328,0.340992733,0.763392153,0.206610023,0.833188794,0.705646121,0.665441449,0.759041288,0.976016289,0.531761506,0.241772347,0.029183895,0.825116301,0.304996662,0.708519306,0.77966118,0.337160947,0.087194799,0.300161115,0.014175059,0.900209497,0.574767509,0.942102328,0.202754149,0.589275566,0.969775349,0.053448239,0.042815355,0.936878521,0.693549271,0.032512703,0.817305362,0.233343706,0.107147325,0.083840387,1
0.914101181,0.971527163,0.44185081,0.560535423,0.019721045,0.457244681,0.055877041,0.409181887,0.186833517,0.083083579,0.783513353,0.401473489,0.860208225,0.196774586,0.374714668,0.98896642,0.931452352,0.721912669,0.425671725,0.383639021,0.112581765,0.910856197,0.990652526,0.868200023,0.632380802,0.916845356,0.796148237,0.783877415,0.314240023,0.959060321,0.026460807,0.549420474,0.664433303,0.332420367,0.625955912,0.693187745,0.675988942,0.733747298,0.007732772,0.610855479,0.831240836,0.43383348,0.608718647,0.710619418,0.809515736,1
0.042488976,0.539752495,0.972459625,0.683598962,0.138074214,0.030549442,0.606276669,0.767059413,0.585665214,0.904768262,0.379649678,0.547842134,0.1051106,0.591440695,0.042264604,0.286237161,0.413529138,0.072119857,0.05344314,0.297027777,0.97746377,0.107650731,0.274288408,0.301669061,0.890817224,0.633794999,0.034385827,0.884476051,0.269302596,0.903946658,0.390215961,0.14791305,0.604959767,0.793969205,0.946804092,0.472655841,0.489896562,0.626648201,0.26721646,0.133174005,0.5644793,0.307124544,0.478636194,0.681818021,0.038889381,0
0.031478404,0.738959346,0.307634807,0.971698651,0.930408636,0.102622924,0.060849785,0.903207201,0.504048893,0.454219262,0.647306488,0.39671012,0.159256092,0.639553592,0.476794845,0.473627706,0.553203857,0.876055772,0.962242461,0.985362894,0.144809462,0.783370148,0.816842595,0.79865359,0.495061766,0.729831006,0.749380509,0.902716043,0.323011071,0.142488475,0.91254731,0.20039078,0.863018491,0.010452806,0.963481662,0.706446383,0.456029622,0.031570119,0.301521842,0.539415024,0.751509248,0.842747188,0.992918334,0.676052043,0.628879994,1
0.429490943,0.094183605,0.213333487,0.566040476,0.696736362,0.195317278,0.637587906,0.035492776,0.77635208,0.271308681,0.952581487,0.932590692,0.646315553,0.204446926,0.104281662,0.135632088,0.187563552,0.710492299,0.600775609,0.977826702,0.105286486,0.169086915,0.540933009,0.619403455,0.325719985,0.343027232,0.639690405,0.299067538,0.919031184,0.621347485,0.762535144,0.406058077,0.051597132,0.531561192,0.806569303,0.154139617,0.796391264,0.536453612,0.926009275,0.388831519,0.672745781,0.430311379,0.55748584,0.059933134,0.679830377,1
0.425096378,0.694146154,0.713081474,0.489114442,0.050652405,0.407485549,0.854025278,0.359624324,0.605857604,0.163087871,0.654411461,0.67695015,0.121319142,0.751239399,0.115722945,0.7969822,0.208963586,0.592941831,0.663513329,0.728462263,0.317285965,0.71513077,0.166579422,0.936218404,0.671955399,0.590373295,0.895030654,0.905370438,0.910305581,0.459444291,0.155174153,0.133117039,0.437857425,0.175092886,0.142634645,0.692049177,0.287377026,0.114159869,0.595930027,0.528705184,0.069324077,0.453713198,0.273665763,0.754496342,0.326070701,1
0.3618528,0.016329517,0.570053219,0.2807307,0.308577429,0.88198024,0.158850605,0.648493098,0.351492448,0.694396185,0.607358323,0.548000578,0.358380957,0.716662805,0.067401515,0.379297022,0.535912175,0.217364304,0.7014334,0.619032834,0.939567639,0.936291767,0.78327937,0.290118418,0.678002742,0.34877826,0.139368558,0.738078412,0.98094013,0.148363504,0.144531435,0.232871715,0.408743121,0.876881044,0.462418638,0.996130006,0.070612637,0.884112154,0.113744732,0.30064291,0.262894763,0.334034865,0.205617795,0.135025393,0.281942728,1
0.637235366,0.34375102,0.951129135,0.937907488,0.655371995,0.273877778,0.611946906,0.04711016,0.322783699,0.873857227,0.9500176,0.496064053,0.403168726,0.026798358,0.705859416,0.870218912,0.638073204,0.374118703,0.230522984,0.286236828,0.462041188,0.902664376,0.975331891,0.94343442,0.514438485,0.900114604,0.160347301,0.293595527,0.246601035,0.55794684,0.749003244,0.640852084,0.0913505,0.745558317,0.542289324,0.956481456,0.744745285,0.688672498,0.352063152,0.891298155,0.674461574,0.462788358,0.557922411,0.046286979,0.547365743,1
0.981187166,0.768422359,0.898017198,0.818578836,0.150283674,0.751653194,0.15028806,0.909134163,0.605828144,0.75803738,0.199255327,0.203110719,0.746027903,0.151161518,0.734230722,0.210269782,0.642773317,0.631921686,0.184069907,0.652126521,0.132297392,0.111082095,0.700671691,0.408087998,0.732120819,0.793594207,0.846864495,0.047287035,0.004149773,0.409653296,0.310097764,0.954687199,0.79831489,0.144984567,0.24207389,0.076211586,0.514806735,0.792135866,0.005962871,0.099035861,0.510714999,0.801812897,0.037996637,0.756852232,0.91337764,0
0.799168491,0.204764109,0.758444399,0.181045904,0.32429617,0.550964864,0.326363568,0.345484481,0.802071844,0.040073813,0.443220135,0.269117917,0.281427507,0.31925863,0.501609726,0.659702737,0.448602502,0.982696796,0.46897171,0.664170075,0.444855294,0.285320825,0.564643833,0.132832463,0.18780711,0.449195086,0.285012477,0.641562817,0.60730203,0.843278623,0.632942523,0.07096214,0.880605882,0.293878228,0.929529475,0.887465081,0.19207028,0.612273358,0.697440201,0.596086305,0.731354242,0.170355121,0.698838709,0.467837696,0.145187723,1
0.795820281,0.574189916,0.368287507,0.470368559,0.657083522,0.644526229,0.568734096,0.488160225,0.475646306,0.56493459,0.911350289,0.714201702,0.6152859,0.439869584,0.371916554,0.414985094,0.090387574,0.882186639,0.638096918,0.629308624,0.524801831,0.8783318,0.00973816,0.408994061,0.187768528,0.354904123,0.319348305,0.480001622,0.056904802,0.913875421,0.655716497,0.031414997,0.413903427,0.812463429,0.357424014,0.110454471,0.250333966,0.574078508,0.886328614,0.099527165,0.169173352,0.378942684,0.294528742,0.94636367,0.579545663,1
0.351820228,0.320283755,0.593370852,0.719130961,0.754635011,0.435734466,0.493990256,0.348315078,0.610028349,0.552722042,0.519944052,0.149497302,0.039270163,0.115711035,0.539511921,0.228681864,0.532189954,0.673878218,0.378891483,0.932553163,0.018386136,0.593879858,0.698181584,0.12559719,0.941408842,0.491550783,0.099741531,0.58375747,0.479357293,0.168212379,0.105221226,0.431182551,0.117847243,0.659072734,0.374087203,0.578914106,0.438888831,0.523665152,0.076693401,0.132665629,0.031783006,0.380090678,0.05445087,0.460226423,0.920803765,1
0.467624427,0.939405257,0.705054763,0.403106299,0.785313359,0.258851241,0.080039235,0.35839767,0.442690566,0.525583794,0.943090291,0.868215288,0.887392984,0.928985624,0.433801355,0.327072793,0.443423851,0.194244745,0.41253883,0.769331737,0.611473167,0.38860762,0.207248122,0.132859639,0.471353189,0.796690799,0.886883754,0.114450925,0.290563216,0.646108482,0.845153077,0.289191512,0.041025044,0.725923185,0.428241937,0.380189825,0.488725315,0.228774078,0.678936969,0.210460648,0.774681037,0.946621272,0.621791573,0.767060123,0.218328847,1
